CustomerID,Frequency,TotalQuantity,Monetary,LastPurchase,Recency,Churn,AvgOrderValue,PurchaseIntensity,CustomerLifetime
15644.0,4,557,813.0,2011-06-26 14:54:00,165,1,203.25,0.024096385542168676,260
15645.0,1,256,612.01,2011-11-21 11:55:00,18,0,612.01,0.05263157894736842,18
15646.0,3,394,447.64,2011-07-05 09:53:00,157,1,149.21333333333334,0.0189873417721519,371
15648.0,2,221,657.35,2011-05-19 15:53:00,203,1,328.675,0.00980392156862745,266
15649.0,2,192,816.0,2011-01-07 13:34:00,335,1,408.0,0.005952380952380952,367
15651.0,3,479,646.3,2011-11-03 08:41:00,36,0,215.4333333333333,0.08108108108108109,260
15652.0,1,208,337.74,2011-09-09 14:22:00,90,0,337.74,0.01098901098901099,90
15653.0,2,1200,877.4399999999999,2011-09-08 10:49:00,92,0,438.71999999999997,0.021505376344086023,115
15654.0,2,475,922.53,2011-11-30 13:08:00,8,0,461.265,0.2222222222222222,25
15655.0,1,324,560.67,2011-04-10 15:25:00,242,1,560.67,0.00411522633744856,242
15656.0,4,343,748.5,2011-10-25 14:56:00,44,0,187.125,0.08888888888888889,283
15657.0,1,24,30.0,2011-11-17 12:19:00,22,0,30.0,0.043478260869565216,22
15658.0,5,242,1024.1,2011-06-02 15:22:00,189,1,204.82,0.02631578947368421,372
15659.0,1,111,306.45,2011-10-27 09:23:00,43,0,306.45,0.022727272727272728,43
15660.0,9,1050,1600.86,2011-11-14 16:58:00,24,0,177.87333333333333,0.36,365
15661.0,2,236,309.8,2011-01-26 13:56:00,316,1,154.9,0.006309148264984227,338
15663.0,1,106,138.14,2011-08-25 15:50:00,105,0,138.14,0.009433962264150943,105
15664.0,1,157,386.43,2011-10-20 10:57:00,50,0,386.43,0.0196078431372549,50
15665.0,2,1666,2242.01,2011-06-24 14:57:00,167,1,1121.005,0.011904761904761904,242
15667.0,1,240,301.32,2011-10-31 10:56:00,39,0,301.32,0.025,39
15668.0,1,72,76.32000000000001,2011-05-06 10:39:00,217,1,76.32000000000001,0.0045871559633027525,217
15669.0,4,342,684.34,2011-10-30 16:03:00,39,0,171.085,0.1,263
15670.0,1,91,173.05,2011-02-16 10:50:00,296,1,173.05,0.003367003367003367,296
15671.0,7,1699,2657.13,2011-11-21 12:43:00,18,0,379.59000000000003,0.3684210526315789,270
15673.0,4,1514,2881.02,2011-09-12 16:12:00,87,0,720.255,0.045454545454545456,326
15674.0,5,1275,2446.6,2011-09-27 15:17:00,72,0,489.32,0.0684931506849315,254
15675.0,3,527,323.69,2011-09-19 13:48:00,80,0,107.89666666666666,0.037037037037037035,279
15676.0,3,2252,3435.76,2011-11-21 12:40:00,18,0,1145.2533333333333,0.15789473684210525,283
15677.0,1,319,657.23,2011-10-21 15:36:00,48,0,657.23,0.02040816326530612,48
15678.0,1,184,352.7,2011-10-18 09:25:00,52,0,352.7,0.018867924528301886,52
15679.0,4,1170,781.28,2011-11-15 16:19:00,23,0,195.32,0.16666666666666666,182
15680.0,3,952,1333.68,2011-11-30 13:46:00,8,0,444.56,0.3333333333333333,365
15681.0,5,816,1426.16,2011-11-14 16:30:00,24,0,285.232,0.2,279
15683.0,1,131,193.75,2011-08-14 12:56:00,116,0,193.75,0.008547008547008548,116
15687.0,9,1310,2993.1,2011-12-01 08:33:00,8,0,332.56666666666666,1.0,329
15689.0,2,84,254.1,2011-08-12 09:37:00,119,0,127.05,0.016666666666666666,361
15690.0,2,408,239.76,2011-12-05 15:59:00,3,0,119.88,0.5,100
15691.0,1,72,136.8,2011-04-01 15:13:00,251,1,136.8,0.003968253968253968,251
15692.0,1,138,191.04,2011-11-11 14:12:00,27,0,191.04,0.03571428571428571,27
15694.0,14,1677,6479.4,2011-12-09 09:44:00,0,0,462.8142857142857,14.0,372
15695.0,2,212,409.98,2011-03-18 08:32:00,266,1,204.99,0.00749063670411985,266
15696.0,8,1028,2736.46,2011-11-06 14:02:00,32,0,342.0575,0.24242424242424243,326
15699.0,1,113,309.65,2011-11-22 08:26:00,17,0,309.65,0.05555555555555555,17
15700.0,2,357,696.68,2011-06-20 16:53:00,171,1,348.34,0.011627906976744186,172
15701.0,4,923,1542.14,2011-12-07 14:39:00,1,0,385.535,2.0,110
15703.0,1,66,211.5,2011-03-20 10:51:00,264,1,211.5,0.0037735849056603774,264
15704.0,4,1028,2293.62,2011-07-22 13:35:00,139,0,573.405,0.02857142857142857,215
15705.0,1,62,143.1,2011-05-22 15:37:00,200,1,143.1,0.004975124378109453,200
15706.0,4,321,1060.56,2011-10-07 10:09:00,63,0,265.14,0.0625,115
15707.0,4,605,945.58,2011-11-04 14:35:00,34,0,236.395,0.11428571428571428,85
15708.0,7,1267,3364.24,2011-10-30 10:54:00,40,0,480.60571428571427,0.17073170731707318,369
15709.0,1,121,133.25,2011-03-01 10:38:00,283,1,133.25,0.0035211267605633804,283
15712.0,5,486,1072.36,2011-11-30 14:09:00,8,0,214.47199999999998,0.5555555555555556,287
15713.0,2,150,356.7,2011-07-19 13:34:00,142,1,178.35,0.013986013986013986,365
15714.0,2,187,330.88,2011-11-28 11:26:00,11,0,165.44,0.16666666666666666,77
15716.0,4,744,1118.81,2011-07-17 11:59:00,145,1,279.7025,0.0273972602739726,369
15717.0,1,70,150.3,2011-04-19 13:21:00,233,1,150.3,0.004273504273504274,233
15719.0,13,2725,5045.61,2011-11-07 12:29:00,32,0,388.1238461538461,0.3939393939393939,337
15720.0,1,281,598.73,2011-11-15 14:48:00,23,0,598.73,0.041666666666666664,23
15721.0,1,409,507.08,2011-11-28 12:14:00,11,0,507.08,0.08333333333333333,11
15722.0,5,1026,2222.56,2011-11-04 11:43:00,35,0,444.512,0.1388888888888889,290
15723.0,1,87,203.1,2010-12-10 11:12:00,364,1,203.1,0.0027397260273972603,364
15724.0,2,73,218.25,2011-05-22 14:40:00,200,1,109.125,0.009950248756218905,284
15725.0,1,221,415.25,2011-11-24 14:51:00,14,0,415.25,0.06666666666666667,14
15727.0,7,3065,5178.96,2011-11-23 12:36:00,16,0,739.8514285714285,0.4117647058823529,358
15729.0,1,28,85.0,2011-05-11 12:36:00,212,1,85.0,0.004694835680751174,212
15730.0,3,689,1120.88,2011-10-05 12:31:00,65,0,373.6266666666667,0.045454545454545456,206
15732.0,2,215,294.12,2011-05-11 14:24:00,211,1,147.06,0.009433962264150943,371
15733.0,1,62,162.3,2011-03-02 09:05:00,282,1,162.3,0.0035335689045936395,282
15734.0,2,346,1339.45,2011-08-17 10:50:00,114,0,669.725,0.017391304347826087,199
15737.0,8,599,1205.12,2011-11-25 11:21:00,14,0,150.64,0.5333333333333333,242
15738.0,16,2982,4812.42,2011-11-21 08:26:00,18,0,300.77625,0.8421052631578947,372
15739.0,1,472,449.12,2011-10-04 13:42:00,65,0,449.12,0.015151515151515152,65
15740.0,1,152,154.88,2011-10-21 14:29:00,48,0,154.88,0.02040816326530612,48
15743.0,4,216,784.46,2011-11-23 17:19:00,15,0,196.115,0.25,184
15744.0,1,120,34.8,2011-09-23 09:52:00,77,0,34.8,0.01282051282051282,77
15745.0,4,421,1094.59,2011-11-20 13:45:00,18,0,273.6475,0.21052631578947367,235
15746.0,1,178,196.88,2011-07-28 15:21:00,133,0,196.88,0.007462686567164179,133
15747.0,3,480,974.04,2011-11-27 12:26:00,12,0,324.68,0.23076923076923078,172
15748.0,1,51,149.31,2011-10-30 12:51:00,39,0,149.31,0.025,39
15749.0,3,18028,44534.3,2011-04-18 13:20:00,234,1,14844.766666666668,0.01276595744680851,331
15750.0,8,1786,2465.48,2011-12-07 12:34:00,2,0,308.185,2.6666666666666665,366
15752.0,7,1978,2637.38,2011-10-31 11:37:00,39,0,376.7685714285714,0.175,372
15753.0,1,144,79.2,2011-02-08 12:41:00,304,1,79.2,0.003278688524590164,304
15754.0,3,199,458.57,2011-10-19 14:40:00,50,0,152.85666666666665,0.058823529411764705,246
15755.0,6,1427,2364.25,2011-11-29 14:57:00,9,0,394.0416666666667,0.6,294
15756.0,4,242,532.96,2011-10-09 13:30:00,60,0,133.24,0.06557377049180328,248
15757.0,2,491,714.42,2011-10-05 12:14:00,65,0,357.21,0.030303030303030304,217
15758.0,1,47,205.25,2011-11-15 10:48:00,24,0,205.25,0.04,24
15759.0,3,60,253.04,2011-05-05 15:13:00,217,1,84.34666666666666,0.013761467889908258,357
15762.0,2,251,583.75,2011-10-05 16:15:00,64,0,291.875,0.03076923076923077,76
15763.0,2,271,1086.92,2011-11-08 09:44:00,31,0,543.46,0.0625,77
15764.0,6,2050,3279.97,2011-09-12 17:58:00,87,0,546.6616666666666,0.06818181818181818,276
15766.0,1,170,315.06,2011-10-06 17:03:00,63,0,315.06,0.015625,63
15768.0,3,244,621.8299999999999,2011-08-16 10:48:00,115,0,207.27666666666664,0.02586206896551724,225
15769.0,26,29672,56252.72,2011-12-02 13:52:00,6,0,2163.566153846154,3.7142857142857144,370
15773.0,1,311,635.6800000000001,2011-12-04 12:48:00,5,0,635.6800000000001,0.16666666666666666,5
15774.0,1,87,270.8,2011-10-02 12:04:00,68,0,270.8,0.014492753623188406,68
15775.0,1,68,104.9,2011-04-08 12:56:00,244,1,104.9,0.004081632653061225,244
15776.0,1,138,241.62,2011-07-29 13:46:00,132,0,241.62,0.007518796992481203,132
15777.0,4,378,1047.11,2011-04-12 16:43:00,240,1,261.7775,0.016597510373443983,360
15780.0,3,220,475.28,2011-06-09 12:01:00,183,1,158.42666666666665,0.016304347826086956,357
15781.0,3,180,345.46,2011-11-14 14:57:00,24,0,115.15333333333332,0.12,305
15782.0,3,864,2614.74,2011-11-30 10:49:00,9,0,871.5799999999999,0.3,88
15783.0,1,212,246.3,2011-11-29 09:50:00,10,0,246.3,0.09090909090909091,10
15785.0,5,1612,2328.9700000000003,2011-11-07 11:33:00,32,0,465.79400000000004,0.15151515151515152,294
15786.0,3,3364,4932.2,2011-10-24 14:13:00,45,0,1644.0666666666666,0.06521739130434782,113
15787.0,3,540,948.05,2011-11-13 14:55:00,25,0,316.01666666666665,0.11538461538461539,60
15789.0,1,438,351.3,2010-12-16 14:35:00,357,1,351.3,0.002793296089385475,357
15790.0,1,114,220.85,2011-11-29 14:53:00,9,0,220.85,0.1,9
15791.0,2,731,1612.69,2011-10-27 10:14:00,43,0,806.345,0.045454545454545456,203
15793.0,3,553,965.61,2011-11-25 09:31:00,14,0,321.87,0.2,268
15795.0,1,581,610.01,2011-07-13 10:43:00,149,1,610.01,0.006666666666666667,149
15796.0,8,861,2711.56,2011-12-08 19:55:00,0,0,338.945,8.0,301
15797.0,4,873,2207.4,2011-08-18 17:04:00,112,0,551.85,0.035398230088495575,318
15799.0,3,955,884.14,2011-09-25 12:46:00,75,0,294.7133333333333,0.039473684210526314,333
15800.0,2,335,699.08,2011-08-24 14:23:00,106,0,349.54,0.018691588785046728,246
15801.0,3,570,1063.95,2011-10-24 13:52:00,45,0,354.65000000000003,0.06521739130434782,109
15802.0,1,1,451.42,2011-07-20 11:38:00,142,1,451.42,0.006993006993006993,142
15803.0,1,290,415.8200000000001,2011-10-19 14:56:00,50,0,415.8200000000001,0.0196078431372549,50
15804.0,13,2565,4206.39,2011-12-09 12:31:00,0,0,323.5684615384616,13.0,198
15805.0,17,3387,5528.4800000000005,2011-11-16 16:32:00,22,0,325.204705882353,0.7391304347826086,364
15806.0,3,602,784.58,2011-10-24 14:35:00,45,0,261.5266666666667,0.06521739130434782,276
15807.0,3,430,903.9,2011-10-20 14:10:00,49,0,301.3,0.06,76
15808.0,4,1343,3734.97,2011-02-06 14:33:00,305,1,933.7425,0.013071895424836602,368
15809.0,5,301,515.77,2011-11-03 16:40:00,35,0,103.154,0.1388888888888889,302
15810.0,4,861,1391.98,2011-09-22 09:38:00,78,0,347.995,0.05063291139240506,296
15811.0,6,1071,2218.62,2011-11-17 15:31:00,21,0,369.77,0.2727272727272727,364
15812.0,5,922,1801.14,2011-08-24 14:19:00,106,0,360.228,0.04672897196261682,317
15813.0,2,603,1303.91,2011-05-16 08:13:00,207,1,651.955,0.009615384615384616,239
15814.0,4,1271,1945.33,2011-11-23 08:17:00,16,0,486.3325,0.23529411764705882,50
15815.0,5,1856,2100.6,2011-10-07 12:42:00,63,0,420.12,0.078125,259
15819.0,4,1357,1905.45,2011-10-21 14:50:00,48,0,476.3625,0.08163265306122448,276
15820.0,1,128,206.98,2011-01-24 12:00:00,319,1,206.98,0.003125,319
15821.0,2,202,570.96,2011-10-26 15:48:00,43,0,285.48,0.045454545454545456,60
15822.0,2,375,885.47,2011-12-06 14:50:00,2,0,442.735,0.6666666666666666,358
15823.0,1,1,15.0,2010-12-02 15:08:00,371,1,15.0,0.002688172043010753,371
15825.0,1,220,532.94,2011-06-20 13:27:00,171,1,532.94,0.005813953488372093,171
15826.0,3,963,1654.31,2011-10-14 16:05:00,55,0,551.4366666666666,0.05357142857142857,210
15827.0,14,882,1836.09,2011-09-27 15:35:00,72,0,131.1492857142857,0.1917808219178082,371
15829.0,2,996,636.14,2011-09-01 16:45:00,98,0,318.07,0.020202020202020204,140
15830.0,1,415,576.0,2011-11-02 10:40:00,37,0,576.0,0.02631578947368421,37
15831.0,3,1105,801.76,2011-10-12 13:14:00,57,0,267.25333333333333,0.05172413793103448,323
15832.0,1,465,836.79,2011-03-30 15:29:00,253,1,836.79,0.003937007874015748,253
15834.0,4,965,2233.75,2011-09-30 14:41:00,69,0,558.4375,0.05714285714285714,276
15835.0,4,439,954.09,2011-10-26 15:47:00,43,0,238.5225,0.09090909090909091,330
15836.0,1,26,137.37,2011-10-20 17:13:00,49,0,137.37,0.02,49
15837.0,1,189,391.98,2011-10-06 09:01:00,64,0,391.98,0.015384615384615385,64
15838.0,19,18368,33643.08,2011-11-28 14:00:00,10,0,1770.6884210526316,1.7272727272727273,367
15839.0,3,675,1048.49,2011-11-06 13:54:00,32,0,349.49666666666667,0.09090909090909091,147
15840.0,2,396,355.56,2011-10-12 09:08:00,58,0,177.78,0.03389830508474576,172
15841.0,4,942,1224.06,2011-09-28 12:15:00,72,0,306.015,0.0547945205479452,338
15843.0,1,27,118.95000000000002,2011-02-09 10:19:00,303,1,118.95000000000002,0.003289473684210526,303
15844.0,1,134,130.73999999999998,2011-10-24 15:19:00,45,0,130.73999999999998,0.021739130434782608,45
15845.0,8,1926,3711.77,2011-11-22 09:42:00,17,0,463.97125,0.4444444444444444,336
15847.0,2,449,389.27,2011-11-01 14:41:00,37,0,194.635,0.05263157894736842,287
15850.0,2,302,238.85,2011-11-20 14:14:00,18,0,119.425,0.10526315789473684,167
15852.0,2,48,160.71,2011-06-06 11:22:00,186,1,80.355,0.0106951871657754,196
15853.0,1,135,110.8,2011-10-19 10:38:00,51,0,110.8,0.019230769230769232,51
15854.0,12,939,2974.65,2011-12-05 13:39:00,3,0,247.88750000000002,3.0,361
15855.0,5,470,712.24,2011-07-26 10:20:00,136,0,142.448,0.0364963503649635,263
15856.0,27,11005,16387.57,2011-12-05 17:09:00,3,0,606.947037037037,6.75,364
15857.0,1,308,297.0,2011-11-21 12:18:00,18,0,297.0,0.05263157894736842,18
15858.0,5,1167,1438.85,2011-11-24 12:48:00,15,0,287.77,0.3125,366
15860.0,8,440,977.21,2011-10-30 11:25:00,40,0,122.15125,0.1951219512195122,368
15861.0,8,2544,3165.36,2011-11-27 15:59:00,11,0,395.67,0.6666666666666666,266
15862.0,4,585,832.88,2011-12-01 13:28:00,7,0,208.22,0.5,373
15863.0,2,19,68.84,2011-11-14 12:49:00,25,0,34.42,0.07692307692307693,192
15864.0,6,1192,1936.32,2011-11-17 13:32:00,21,0,322.71999999999997,0.2727272727272727,315
15865.0,3,368,895.13,2011-10-30 12:43:00,40,0,298.37666666666667,0.07317073170731707,213
15866.0,1,126,230.53,2011-08-30 14:09:00,100,0,230.53,0.009900990099009901,100
15867.0,15,2054,3812.64,2011-12-04 13:32:00,4,0,254.176,3.0,368
15869.0,2,175,149.64,2011-03-07 17:23:00,276,1,74.82,0.007220216606498195,276
15870.0,1,335,354.09000000000003,2011-11-07 10:58:00,32,0,354.09000000000003,0.030303030303030304,32
15872.0,2,212,360.93,2011-11-25 11:55:00,14,0,180.465,0.13333333333333333,14
15874.0,7,2534,4405.88,2011-10-07 12:31:00,63,0,629.4114285714286,0.109375,283
15877.0,2,371,493.28,2011-12-08 11:53:00,1,0,246.64,1.0,17
15880.0,1,211,343.28000000000003,2010-12-05 13:00:00,368,1,343.28000000000003,0.0027100271002710027,368
15881.0,5,260,501.39,2011-01-31 16:59:00,311,1,100.27799999999999,0.016025641025641024,363
15882.0,4,276,516.36,2011-05-25 11:35:00,198,1,129.09,0.020100502512562814,367
15883.0,2,223,396.48,2011-12-07 17:05:00,1,0,198.24,1.0,32
15885.0,3,111,379.35,2011-09-08 10:43:00,92,0,126.45,0.03225806451612903,308
15886.0,1,147,181.09,2011-10-10 14:25:00,59,0,181.09,0.016666666666666666,59
15888.0,1,76,168.31,2011-09-20 12:30:00,80,0,168.31,0.012345679012345678,80
15889.0,2,215,446.87,2011-07-06 11:10:00,156,1,223.435,0.012738853503184714,368
15891.0,1,442,524.52,2011-04-27 12:35:00,226,1,524.52,0.004405286343612335,226
15894.0,2,168,263.55,2011-03-31 13:50:00,252,1,131.775,0.007905138339920948,368
15895.0,1,94,179.17,2011-07-13 10:27:00,149,1,179.17,0.006666666666666667,149
15897.0,2,261,222.05,2011-05-29 13:50:00,193,1,111.025,0.010309278350515464,193
15898.0,5,570,1388.88,2011-12-08 15:23:00,0,0,277.776,5.0,368
15899.0,1,39,56.25,2010-12-06 10:36:00,368,1,56.25,0.0027100271002710027,368
15900.0,1,221,351.11,2011-11-16 12:19:00,23,0,351.11,0.041666666666666664,23
15901.0,3,384,363.88,2011-11-23 12:43:00,16,0,121.29333333333334,0.17647058823529413,154
15903.0,7,2410,5126.76,2011-11-30 08:08:00,9,0,732.3942857142857,0.7,294
15904.0,1,84,164.68,2011-12-01 14:50:00,7,0,164.68,0.125,7
15906.0,7,544,1567.69,2011-11-20 12:24:00,19,0,223.9557142857143,0.35,254
15907.0,3,509,967.45,2011-12-06 12:21:00,3,0,322.48333333333335,0.75,209
15909.0,1,98,191.94,2011-06-19 10:38:00,173,1,191.94,0.005747126436781609,173
15910.0,8,1015,1232.18,2011-12-09 10:51:00,0,0,154.0225,8.0,316
15912.0,2,185,264.62,2011-06-14 14:29:00,177,1,132.31,0.011235955056179775,232
15916.0,8,757,1528.09,2011-11-23 13:46:00,15,0,191.01125,0.5,365
15917.0,1,42,123.1,2011-04-06 10:40:00,247,1,123.1,0.004032258064516129,247
15918.0,2,153,334.23,2011-06-02 11:42:00,190,1,167.115,0.010471204188481676,270
15919.0,2,545,639.89,2011-11-20 11:28:00,19,0,319.945,0.1,368
15920.0,4,99,167.5,2011-07-08 15:31:00,153,1,41.875,0.025974025974025976,153
15921.0,1,166,336.03000000000003,2011-06-20 11:03:00,172,1,336.03000000000003,0.005780346820809248,172
15922.0,1,138,369.5,2010-12-01 13:51:00,372,1,369.5,0.002680965147453083,372
15923.0,1,122,127.08,2010-12-02 12:16:00,372,1,127.08,0.002680965147453083,372
15925.0,1,93,207.15,2011-05-29 15:35:00,193,1,207.15,0.005154639175257732,193
15930.0,1,139,426.63,2011-10-03 14:52:00,66,0,426.63,0.014925373134328358,66
15932.0,8,2325,2495.87,2011-12-05 17:13:00,3,0,311.98375,2.0,288
15933.0,3,885,1107.46,2011-11-18 13:14:00,20,0,369.15333333333336,0.14285714285714285,86
15935.0,2,115,416.86,2011-04-14 13:27:00,238,1,208.43,0.008368200836820083,241
15937.0,1,73,145.35,2011-10-06 15:48:00,63,0,145.35,0.015625,63
15938.0,5,240,404.58,2011-08-19 12:56:00,111,0,80.916,0.044642857142857144,323
15939.0,15,4728,6115.01,2011-09-11 11:30:00,89,0,407.6673333333334,0.16666666666666666,331
15940.0,1,4,35.8,2011-02-01 16:18:00,310,1,35.8,0.003215434083601286,310
15942.0,1,232,337.44,2011-07-29 09:01:00,133,0,337.44,0.007462686567164179,133
15944.0,1,50,325.1,2011-03-08 10:33:00,276,1,325.1,0.0036101083032490976,276
15945.0,1,52,181.0,2010-12-09 13:14:00,364,1,181.0,0.0027397260273972603,364
15947.0,1,898,1708.24,2011-09-18 10:46:00,82,0,1708.24,0.012048192771084338,82
15948.0,2,567,955.24,2011-12-01 15:32:00,7,0,477.62,0.25,43
15949.0,2,284,364.72,2011-11-23 09:09:00,16,0,182.36,0.11764705882352941,70
15950.0,4,729,1765.51,2011-11-08 11:09:00,31,0,441.3775,0.125,359
15951.0,2,313,708.22,2011-12-01 08:34:00,8,0,354.11,0.2222222222222222,285
15952.0,4,399,806.57,2011-11-06 11:18:00,33,0,201.6425,0.11764705882352941,224
15953.0,8,892,1659.38,2011-11-24 15:32:00,14,0,207.4225,0.5333333333333333,368
15955.0,14,2135,4416.26,2011-11-15 14:15:00,23,0,315.44714285714286,0.5833333333333334,372
15957.0,1,211,428.89,2011-11-08 12:14:00,31,0,428.89,0.03125,31
15958.0,1,33,104.35,2011-09-26 13:41:00,73,0,104.35,0.013513513513513514,73
15963.0,2,298,470.76,2011-11-20 11:33:00,19,0,235.38,0.1,44
15965.0,4,453,845.64,2011-11-22 16:44:00,16,0,211.41,0.23529411764705882,366
15967.0,2,211,418.83,2011-11-16 15:41:00,22,0,209.415,0.08695652173913043,318
15969.0,3,124,666.1,2011-12-07 11:06:00,2,0,222.03333333333333,1.0,185
15970.0,1,116,314.1,2011-02-09 12:08:00,303,1,314.1,0.003289473684210526,303
15971.0,12,1717,4199.85,2011-11-22 12:50:00,17,0,349.9875,0.6666666666666666,310
15973.0,1,106,307.82000000000005,2010-12-08 11:42:00,366,1,307.82000000000005,0.0027247956403269754,366
15974.0,7,2262,3442.15,2011-10-31 13:13:00,38,0,491.7357142857143,0.1794871794871795,288
15975.0,1,243,371.01,2011-09-16 13:33:00,83,0,371.01,0.011904761904761904,83
15976.0,2,277,430.94,2011-06-27 13:00:00,164,1,215.47,0.012121212121212121,219
15977.0,2,1016,1054.73,2011-11-22 13:29:00,16,0,527.365,0.11764705882352941,38
15978.0,1,888,1098.78,2011-09-23 15:21:00,76,0,1098.78,0.012987012987012988,76
15980.0,3,1560,2398.86,2011-09-12 09:41:00,88,0,799.62,0.033707865168539325,253
15981.0,8,1866,3408.48,2011-11-15 08:00:00,24,0,426.06,0.32,310
15983.0,4,892,1475.02,2011-11-17 17:34:00,21,0,368.755,0.18181818181818182,373
15984.0,10,1843,2837.67,2011-12-07 12:16:00,2,0,283.767,3.3333333333333335,367
15985.0,2,1086,1142.42,2011-08-08 16:31:00,122,0,571.21,0.016260162601626018,236
15986.0,1,268,168.12,2011-11-09 15:17:00,29,0,168.12,0.03333333333333333,29
15987.0,7,1556,1451.28,2011-11-27 15:38:00,11,0,207.32571428571427,0.5833333333333334,368
15988.0,1,181,158.03,2011-11-20 13:23:00,18,0,158.03,0.05263157894736842,18
15990.0,2,443,792.11,2011-10-26 15:58:00,43,0,396.055,0.045454545454545456,286
15992.0,1,17,41.99,2011-12-06 11:00:00,3,0,41.99,0.25,3
15993.0,7,2051,2797.57,2011-12-01 10:45:00,8,0,399.65285714285716,0.7777777777777778,43
15994.0,1,177,427.07,2011-10-16 12:28:00,54,0,427.07,0.01818181818181818,54
15996.0,6,384,1060.68,2011-09-12 15:14:00,87,0,176.78,0.06818181818181818,365
15998.0,5,2041,3089.97,2011-11-03 12:45:00,36,0,617.9939999999999,0.13513513513513514,361
16000.0,3,5110,12393.7,2011-12-07 12:17:00,2,0,4131.233333333334,1.0,2
16003.0,5,1185,2735.37,2011-11-10 09:57:00,29,0,547.074,0.16666666666666666,359
16005.0,4,300,615.39,2011-11-27 13:47:00,11,0,153.8475,0.3333333333333333,270
16006.0,1,84,101.4,2011-05-12 13:12:00,210,1,101.4,0.004739336492890996,210
16007.0,4,1393,1701.94,2011-10-23 11:05:00,47,0,425.485,0.08333333333333333,214
16008.0,3,323,478.78,2011-11-16 10:32:00,23,0,159.59333333333333,0.125,204
16009.0,4,378,992.71,2011-11-17 16:51:00,21,0,248.1775,0.18181818181818182,159
16010.0,3,210,407.5,2011-04-08 10:14:00,245,1,135.83333333333334,0.012195121951219513,362
16011.0,16,2042,3362.71,2011-12-01 16:31:00,7,0,210.169375,2.0,365
16012.0,3,799,1415.29,2011-11-04 13:25:00,34,0,471.7633333333333,0.08571428571428572,154
16013.0,47,15536,37130.6,2011-12-06 10:36:00,3,0,790.0127659574467,11.75,370
16014.0,3,265,662.38,2011-11-02 12:04:00,37,0,220.79333333333332,0.07894736842105263,290
16015.0,3,909,705.39,2011-12-06 10:58:00,3,0,235.13,0.75,48
16016.0,8,620,1508.76,2011-12-06 14:35:00,2,0,188.595,2.6666666666666665,366
16017.0,1,102,211.88,2011-10-23 12:56:00,46,0,211.88,0.02127659574468085,46
16018.0,2,190,408.9,2011-10-31 14:13:00,38,0,204.45,0.05128205128205128,179
16019.0,9,1733,3786.24,2011-10-24 11:51:00,46,0,420.6933333333333,0.19148936170212766,364
16020.0,3,487,851.01,2011-11-23 11:18:00,16,0,283.67,0.17647058823529413,64
16022.0,1,261,628.28,2011-03-24 13:16:00,259,1,628.28,0.0038461538461538464,259
16023.0,3,358,719.81,2011-10-24 16:34:00,45,0,239.93666666666664,0.06521739130434782,265
16024.0,1,398,251.24,2011-11-27 13:26:00,11,0,251.24,0.08333333333333333,11
16025.0,1,338,439.66,2011-11-10 11:45:00,29,0,439.66,0.03333333333333333,29
16026.0,1,243,236.09,2011-10-27 13:53:00,42,0,236.09,0.023255813953488372,42
16027.0,6,1147,934.62,2011-09-09 10:47:00,91,0,155.77,0.06521739130434782,302
16029.0,63,40208,81024.84,2011-11-01 10:27:00,38,0,1286.1085714285714,1.6153846153846154,373
16030.0,1,283,331.24,2011-02-03 11:28:00,309,1,331.24,0.0032258064516129032,309
16031.0,2,423,548.94,2011-09-08 13:07:00,91,0,274.47,0.021739130434782608,246
16033.0,20,3539,8816.4,2011-12-04 12:44:00,5,0,440.82,3.3333333333333335,369
16034.0,3,242,437.7,2011-05-27 16:17:00,195,1,145.9,0.015306122448979591,332
16036.0,2,716,758.92,2011-09-13 14:53:00,86,0,379.46,0.022988505747126436,262
16037.0,3,428,855.02,2011-03-15 09:13:00,269,1,285.00666666666666,0.011111111111111112,358
16038.0,3,244,471.78,2011-12-02 12:40:00,7,0,157.26,0.375,201
16040.0,3,684,1313.55,2011-10-05 13:47:00,64,0,437.84999999999997,0.046153846153846156,268
16041.0,3,1584,3166.4,2011-11-09 12:25:00,30,0,1055.4666666666667,0.0967741935483871,140
16042.0,5,755,1197.27,2011-11-17 17:50:00,21,0,239.454,0.22727272727272727,331
16043.0,4,503,773.99,2011-11-02 12:50:00,37,0,193.4975,0.10526315789473684,317
16045.0,4,897,1340.7,2011-08-12 12:41:00,119,0,335.175,0.03333333333333333,289
16048.0,2,144,256.44,2010-12-01 15:28:00,372,1,128.22,0.005361930294906166,372
16049.0,3,793,1111.79,2011-10-30 13:19:00,39,0,370.59666666666664,0.075,74
16050.0,1,278,137.9,2011-06-19 11:44:00,173,1,137.9,0.005747126436781609,173
16052.0,1,282,362.06,2011-10-16 15:13:00,53,0,362.06,0.018518518518518517,53
16053.0,2,1793,1511.95,2011-11-07 11:21:00,32,0,755.975,0.06060606060606061,121
16054.0,1,380,783.9,2011-07-17 13:08:00,144,1,783.9,0.006896551724137931,144
16055.0,1,22,134.8,2011-05-03 09:26:00,220,1,134.8,0.004524886877828055,220
16056.0,1,347,664.85,2011-10-25 15:19:00,44,0,664.85,0.022222222222222223,44
16057.0,7,863,2263.12,2011-11-23 15:23:00,15,0,323.30285714285714,0.4375,284
